"AccX","AccY","AccZ","GyroX","GyroY","GyroZ","MagX","MagY","MagZ"
"-8.3736","1.846","9.5796","-4.5703","1.1009","-1.3846","0.87895","-0.37584","0.19487"
"-11.973","1.8871","-0.12463","0.38805","1.6508","-0.85663","0.87255","-0.35799","0.22254"
"-10.402","1.8286","1.0022","-0.75143","0.89807","-0.78256","0.85708","-0.33858","0.27194"
"-9.1773","0.97756","-4.1332","-0.11279","0.43862","-0.92119","0.85456","-0.31305","0.29238"
"-11.404","0.71317","-2.1823","-0.89718","0.036723","-0.96629","0.86857","-0.29085","0.26892"
"-13.274","1.7362","-1.1558","-0.43465","-0.092906","-0.52476","0.87253","-0.27563","0.25952"
"-14.643","3.4338","-1.3652","1.2365","-0.56937","-0.003443","0.88083","-0.26517","0.24969"
"-12.681","9.5816","-4.7231","-0.18482","-0.37434","0.92005","0.88617","-0.2705","0.23709"
"-12.605","8.5865","0.23047","-0.372","-0.5413","2.1834","0.87024","-0.32873","0.21588"
"-11.139","-2.3302","-3.944","-0.94768","-0.082107","2.2749","0.83366","-0.40779","0.20332"
"-16.821","-7.22","1.6708","-1.7421","-1.1577","1.6156","0.79386","-0.47724","0.15368"
"-14.992","-5.09","-0.3127","0.031487","-2.0061","1.4142","0.76764","-0.52066","0.084881"
"-12.627","-3.2143","-3.7329","-2.014","0.55525","1.868","0.74377","-0.5844","0.053903"
"-8.2423","-3.2126","0.030876","0.49926","0.43182","1.3476","0.71238","-0.63943","0.072963"
"-7.3015","-1.3992","-2.3977","-2.005","0.18803","1.3777","0.68041","-0.65996","0.043299"
"-4.7823","1.9459","-0.20529","-2.4086","0.25409","0.90238","0.64644","-0.69481","-0.012006"
"-4.9187","-2.6076","-1.6433","-2.7661","0.12766","0.80959","0.62255","-0.69499","-0.080295"
"-3.6097","-4.5586","-1.84","-3.0549","0.10436","0.62542","0.58974","-0.6875","-0.15461"
"-6.6017","-0.040499","-0.28468","-2.6557","0.23465","0.30979","0.57327","-0.66537","-0.23343"
"-9.4129","8.5505","4.7055","-1.3818","0.66882","0.50384","0.57116","-0.63986","-0.29391"
"-12.672","9.3749","5.2992","-1.2055","0.34454","0.52484","0.56672","-0.63403","-0.30227"
"-8.6644","5.1496","1.0335","-2.0023","-0.39796","0.25544","0.55385","-0.60565","-0.35256"
"-8.4428","-1.5604","1.0377","-0.65982","0.17196","-0.23335","0.55321","-0.57941","-0.37238"
"-10.418","0.20564","3.5992","2.8016","0.51347","-0.61753","0.58512","-0.59589","-0.314"
"-8.9095","-5.2371","-2.4108","2.1222","0.35289","-0.87958","0.60459","-0.60463","-0.28941"
"-8.9848","-2.3347","-2.618","5.3776","-0.20744","-0.79796","0.6401","-0.65007","-0.14794"
"-9.8248","-0.058503","0.97084","4.9536","-0.077071","-1.0691","0.67433","-0.66206","-0.012719"
"-10.872","-1.8579","-3.6841","1.0262","-0.35719","-1.4239","0.70624","-0.62858","0.067568"
"-10.92","0.22786","-0.41672","0.87406","-0.46181","-1.8671","0.73661","-0.58045","0.064004"
"-11.557","1.4474","-2.1862","1.5869","-0.76684","-1.5513","0.77226","-0.5182","0.060267"
"-8.3992","-0.4987","-3.6059","0.98766","-0.098663","-1.4449","0.80395","-0.4708","0.059311"
"-8.3158","-5.1464","-3.8092","8.3595","-0.38976","-1.2638","0.8433","-0.40362","0.13706"
"-7.4428","-2.4362","5.2371","-4.7384","0.72886","-1.5048","0.86995","-0.35706","0.18437"
"-13.188","2.8129","-0.34508","0.49016","1.1342","-1.3559","0.87171","-0.33232","0.1807"
"-11.18","4.0971","-0.7037","-0.43721","1.1745","-0.57637","0.85795","-0.30886","0.22087"
"-9.1071","0.83874","-3.1415","-0.69954","0.65063","-0.91356","0.85184","-0.2963","0.23686"
"-11.473","-0.11546","-1.3276","0.026183","-0.076162","-0.9239","0.86738","-0.26214","0.23596"
"-12.887","2.0524","-1.0733","-0.41653","-0.076346","-0.46194","0.86486","-0.24557","0.22613"
