"AccX","AccY","AccZ","GyroX","GyroY","GyroZ","MagX","MagY","MagZ"
"-32.29","-20.33","0.49939","0.90411","0.94288","0.12747","0.5438","-0.45822","0.47417"
"-20.606","-10.007","-1.5881","1.0031","-0.15236","-2.4595","0.55174","-0.40775","0.49445"
"-20.376","-13.429","-9.9982","-0.76273","-1.1597","-2.9469","0.60666","-0.35044","0.46791"
"-22.383","-1.5033","-4.7543","-0.59687","-0.77042","-4.5906","0.67903","-0.24211","0.45051"
"-15.752","6.3072","-0.893","-0.30213","-0.9898","-3.8379","0.72035","-0.12124","0.44348"
"-4.8504","13.359","0.068679","0.93555","-0.44408","-1.521","0.7281","-0.026814","0.45838"
"-1.0136","18.967","-4.6699","-0.75815","-0.12701","-0.051622","0.73094","0.000945","0.45686"
"-4.1092","7.4445","3.654","-2.2816","-0.32247","1.1751","0.73874","-0.055688","0.43694"
"-5.9116","1.1031","4.6376","-0.4503","-0.63667","2.3172","0.74363","-0.14371","0.39865"
"-10.991","-4.8436","-2.2483","1.166","0.10133","2.9123","0.72544","-0.21288","0.36804"
"-20.47","5.2841","-8.2497","0.092214","-0.17099","2.8436","0.68589","-0.30118","0.36283"
"-21.851","-11.23","-9.8652","-1.1178","0.077348","2.8506","0.63135","-0.42056","0.34525"
"-11.946","-11.68","-4.1359","0.62343","0.63519","2.0586","0.56234","-0.48317","0.38721"
"-4.3677","-8.8284","-2.6361","0.29192","0.029068","0.55204","0.52351","-0.49275","0.44259"
"5.7166","-14.006","-1.4","1.2031","-0.46865","-0.22303","0.53153","-0.49157","0.46313"
"-1.4549","2.2996","6.1214","-0.72518","-0.30175","-1.4111","0.56327","-0.46545","0.45705"
"1.2143","20.971","-15.552","2.1452","2.5038","-0.42768","0.57238","-0.40816","0.48791"
"-2.4123","1.4377","6.8535","0.14407","-1.437","1.5723","0.54779","-0.45305","0.46894"
"-16.223","-4.8273","-16.572","-0.57367","0.59141","0.077296","0.53363","-0.44684","0.4701"
