"AccX","AccY","AccZ","GyroX","GyroY","GyroZ","MagX","MagY","MagZ"
"0.000568962401687015","0.008693902788915247","-0.002706600827459001","0.001386233802615588","-0.002583065846828175","-0.0008977310877880586","0.28264926664423684","-0.13347719323033094","0.8553787607698928"
"0.0008095637370163824","0.008209966214068568","-0.0024141663358259405","0.001095535431532927","-0.0032878253691873685","-0.004151990310902151","0.2771742154190226","-0.13466133773951047","0.8562627794058504"
"0.0010343360371266933","0.010868634094607454","-0.0015577510389005562","0.0012922151402564213","-0.004271771940426722","0.0007102558224565512","0.27657910115541245","-0.13246891176706915","0.8520952629791932"
"0.0015202874183511562","0.007251349298762479","-0.004106108751702923","-0.0023312134749171594","-0.0024392373728773196","-0.0014444466372712267","0.2785310759400541","-0.13527803082052872","0.8497168318872123"
"0.00010675457329113691","0.006755947248916933","-0.0024293577379886997","0.00023985211821393415","-0.004126505181736358","-0.003628246002993906","0.28026880958979594","-0.13400829962900254","0.8528108971130637"
"0.0017498084290271951","0.009180742015660373","-0.0022508587625763117","0.0006023084655818649","-0.005962715365842281","-0.0004009397033277241","0.2778645479648105","-0.1327608444232926","0.8513164846570402"
"0.001287600600631289","0.007003511204166724","-0.0026857126494852094","0.0014589520437903202","-0.0032900627010043816","0.00016690938840437244","0.27807878909971","-0.13418885235614478","0.8549157033891531"
"0.0005721282087308151","0.008449918771006874","-0.002135024321085295","0.0006236088867663003","-0.0055360242264547435","-0.003640497331833865","0.2769599742841231","-0.13574699894297607","0.8581781531170919"
"0.001287600600631289","0.007123455230948116","-0.0024008738589335306","-0.0006314573237608534","-0.0010345126106239629","-0.0003433584577799169","0.27657910115541245","-0.1348301662635915","0.857336230606656"
"0.00045499334810993145","0.007727884111268118","-0.003278177333832707","-0.0006421948311612041","-0.0021554158509476313","0.0012655473021276897","0.2796974998967301","-0.13463906175369422","0.8544315979456525"
"0.0015123729007416279","0.009423274707619523","-0.002683813724214865","0.0006058003379071822","-0.004273689653412733","-0.0006478039794528967","0.27831683480515407","-0.13548906647563003","0.852179455230237"
"0.0008095637370163824","0.008090151194038216","-0.0026990051263776236","0.0009886841383782191","-0.0030048028943351845","0.0007157689204345327","0.27924521305638655","-0.13650907214195301","0.8505798024604088"
"0.0008143124475820825","0.007362456363097488","-0.0021293275452742622","0.0015199725126752391","-0.005256197939912578","0.0023050725541982056","0.28179230210463807","-0.13707183388888983","0.8553577127071318"
"0.0012781031794998887","0.008939499391211645","-0.002974349290577581","0.0021414384897735774","-0.005260033365884601","0.0020398312848130947","0.28084011928286157","-0.1370952822950122","0.8564101158451767"
