"AccX","AccY","AccZ","GyroX","GyroY","GyroZ","MagX","MagY","MagZ"
"-12.273","4.6424","1.9108","-0.13849","-0.16986","1.8628","0.82923","-0.32001","-0.36234"
"-12.034","3.5075","2.7121","-0.174","-0.45503","2.0017","0.82067","-0.37759","-0.35628"
"-10.127","3.266","3.0809","0.049053","-1.0934","2.1525","0.79172","-0.44506","-0.37818"
"-9.8565","2.9445","3.1016","0.017341","-1.4421","2.1121","0.74933","-0.5205","-0.40308"
"-10.322","0.24528","2.45","-0.029835","-1.2925","1.8011","0.68492","-0.57797","-0.4516"
"-9.7324","-1.89","0.66336","0.7661","-0.7817","0.12053","0.64211","-0.60743","-0.4732"
"-9.4007","0.85821","-1.5764","1.1699","0.18043","-1.5276","0.64436","-0.59133","-0.45942"
"-12.252","5.949","-2.0294","1.9415","1.1117","-2.3229","0.68211","-0.55153","-0.41251"
"-13.809","6.3072","0.51251","1.8429","1.0626","-2.2454","0.73156","-0.50824","-0.33552"
"-8.7174","0.94378","0.14044","0.36116","-0.5586","-2.2034","0.74298","-0.46275","-0.3372"
"-4.4655","0.92659","-2.4903","0.54406","-0.68446","-2.5769","0.76225","-0.399","-0.3669"
"-8.1679","3.0441","-2.9946","0.15213","0.22958","-2.8894","0.78396","-0.30927","-0.40511"
"-10.037","4.5994","-0.025095","0.40841","0.51084","-1.8713","0.80559","-0.24645","-0.43826"
"-6.9568","3.6564","-1.1927","-0.21661","-0.2766","-1.4581","0.80115","-0.1909","-0.52233"
"-3.2649","0.37016","-4.6114","-0.34082","-0.34876","-1.306","0.79377","-0.15846","-0.59883"
"-6.799","1.4426","-2.5452","-1.2012","1.2922","-1.4548","0.82382","-0.13353","-0.60974"
"-10.413","0.58194","2.5678","-1.2735","0.46847","-1.6156","0.85372","-0.091767","-0.62161"
"-9.032","-5.6928","-2.2447","-1.5734","0.59896","-1.7337","0.87463","-0.041385","-0.65344"
"-9.2972","6.6741","1.3756","1.0805","-0.71873","-1.2873","0.88857","-0.037472","-0.71371"
"-11.06","9.2841","-5.7007","0.20733","0.51107","0.45449","0.91334","-0.10244","-0.72504"
"-9.7286","-7.1397","-3.0674","-0.64008","0.82611","-0.12285","0.92451","-0.099989","-0.69842"
"-11.294","-2.2014","-3.4944","0.38891","-0.31516","-0.13411","0.93453","-0.1092","-0.66008"
"-12.218","0.5297","-2.8182","0.088934","-0.18132","-0.1061","0.92391","-0.13302","-0.63428"
"-23.945","-5.2706","-2.5598","-1.4233","0.68232","-0.69658","0.93745","-0.09381","-0.54962"
"-13.929","2.0753","-2.7717","-0.38269","-0.38763","-0.16367","0.91164","-0.076499","-0.56802"
"-15.292","-0.23865","-3.1492","0.12817","-0.38494","0.007119","0.89941","-0.052619","-0.57037"
"-12.612","-0.74535","-1.3916","0.12684","-0.17032","0.31558","0.88166","-0.038368","-0.56544"
"-11.031","-1.2826","-0.54888","-0.24016","-0.49447","0.39788","0.85791","-0.020809","-0.57069"
"-10.22","-1.6728","0.27817","-0.55339","-0.68912","0.1423","0.83449","0.006623","-0.57766"
"-7.7832","2.565","0.75771","-0.57741","-0.84052","0.4403","0.81703","0.033072","-0.58804"
"-6.6337","5.1687","-0.22746","-0.81028","-0.30269","0.87773","0.81122","0.059505","-0.56807"
"-7.5254","6.1792","-2.3924","-0.26954","-0.096694","1.4767","0.81639","0.053678","-0.5185"
"-9.2681","0.65545","0.41481","-0.46164","0.28668","1.8702","0.83583","0.017882","-0.44973"
"-6.7857","-3.185","-0.74665","-0.20283","-0.47894","1.984","0.85461","-0.043525","-0.39991"
"-6.3153","0.57252","-2.0768","0.11118","0.080174","1.8324","0.86464","-0.10862","-0.3824"
"-9.2451","-0.4661","1.3994","-0.69978","0.12855","1.8513","0.88854","-0.16526","-0.33763"
"-9.0838","-0.55661","-0.1279","-0.41303","-0.67405","1.5341","0.89803","-0.20784","-0.33813"
"-10.055","-0.4344","0.22012","-0.44481","-0.49146","1.2875","0.90317","-0.24204","-0.3506"
"-9.7435","0.64129","1.5608","-0.4185","-0.47749","1.2738","0.91247","-0.27146","-0.35773"
"-10.2","2.3183","1.8499","0.13707","-0.39342","1.2995","0.90906","-0.30355","-0.37509"
"-12.136","4.1692","2.2142","0.25821","-0.52617","1.659","0.90738","-0.34654","-0.3781"
"-13.19","5.5095","1.7413","0.11149","-0.94788","1.8187","0.87751","-0.41366","-0.40532"
"-10.063","2.1447","2.2505","-0.2249","-0.57269","1.1235","0.83745","-0.46416","-0.4419"
"-8.6998","-1.5398","2.1919","-0.075836","-0.32423","0.097304","0.8077","-0.49155","-0.45814"
"-10.714","-0.5151","-0.84349","0.78458","0.32615","-1.1633","0.7898","-0.46991","-0.46431"
"-13.025","3.4667","-2.8301","1.6539","1.424","-2.189","0.80683","-0.4388","-0.41915"
"-13.16","5.1978","0.99196","1.8271","1.3011","-1.7348","0.82527","-0.40657","-0.34281"
"-8.745","1.9075","2.9747","0.52986","-0.61985","-1.6741","0.81707","-0.38067","-0.33631"
"-5.114","0.27124","-0.47702","0.91872","-0.71588","-2.1643","0.82202","-0.31071","-0.35153"
"-7.254","2.3616","-3.7937","0.15738","-0.28272","-2.2527","0.81285","-0.24376","-0.39813"
"-9.8852","5.7547","-3.415","0.66029","0.97735","-1.193","0.81031","-0.19572","-0.43857"
"-6.5732","3.2542","-1.3499","-0.48113","-0.86233","-1.0265","0.80229","-0.17081","-0.48647"
"-3.1123","1.7033","-3.8598","-0.31042","0.58441","-1.174","0.79422","-0.14269","-0.54426"
"-7.6049","2.6267","0.50611","-0.47385","0.53053","-1.2196","0.82203","-0.10727","-0.5491"
"-10.21","4.0226","1.4277","-0.48363","0.50393","-0.84172","0.83522","-0.08571","-0.57068"
"-8.6226","2.6408","-0.23466","-0.021483","0.054493","-0.75347","0.84061","-0.069106","-0.59499"
"-9.2525","0.37199","0.055283","0.007374","0.40421","-0.71792","0.85328","-0.056218","-0.6022"
"-9.1979","-0.3319","-3.7695","-0.081107","0.13292","-0.8631","0.86237","-0.03478","-0.60552"
"-10.291","-2.4989","-3.1438","-1.1112","-0.030708","-0.82852","0.87114","0.000583","-0.59464"
"-11.777","-2.5316","-0.15765","-0.36654","-0.2859","-0.7128","0.86962","0.011496","-0.59604"
"-11.32","3.8512","-1.536","-0.19983","-0.17513","-0.29166","0.8658","0.00144","-0.59844"
