"AccX","AccY","AccZ","GyroX","GyroY","GyroZ","MagX","MagY","MagZ"
"-0.0060306647974837785","0.13463413983633962","-0.0022171039766495306","0.07590768523605598","0.0554350579799113","-0.14281706198226318","0.12822449583414208","-0.49628563728692404","0.3989533991796196"
"-0.006512074464047146","0.11392211471161014","-0.008856063592083428","0.07200758660876565","0.018870265572607712","-0.00398524393986992","0.13195824843292803","-0.47480797926524215","0.4183367271264592"
"-0.003209604151422393","0.10985034247043965","-0.031174211132737446","0.058213310348134734","0.004363534803028581","0.06097563485046864","0.13457744801715105","-0.4669187658150176","0.4372951254555772"
"-0.0010047478785621144","0.09996486889410815","-0.030436916109185558","-0.03206275684080295","-0.01575643487950315","0.15927412832471596","0.1315681548778312","-0.48451778043474947","0.4467252942796297"
"-0.0038643212979485825","0.09923465055595945","-0.022192429459272002","-0.08104071721259774","0.016520047864532567","0.2631496003196975","0.12591179832892344","-0.5237395723871205","0.4415280781859578"
"-0.011586132349625154","0.09602709119862922","0.00583965125130081","-0.08280639997795211","-0.005604068771911723","0.42295988560705644","0.10715944385889999","-0.575270120441598","0.4248250755201315"
"0.00041155936046734253","0.08986022594459117","0.03627692463534289","-0.07711462434612282","-0.06907861460697026","0.5683302134538719","0.055834277538271276","-0.6544656862303918","0.4030065739948104"
"0.014945317194015702","0.09129988827271932","0.048057122994838615","-0.03603602443764995","-0.11717909881969361","0.6018212071815189","-0.0016487941878184338","-0.7276058189528759","0.38422795358088235"
"0.028073358801199016","0.08163254535216476","0.041051787645012265","-0.01567964690730518","-0.16794332265470585","0.6425200452114203","-0.0869120998018921","-0.8064056048026951","0.36167399694796626"
"0.05710043605630443","0.054522020991310205","0.025470286147282355","-0.014938329715744197","-0.2192962975652643","0.6417919801303844","-0.16016609668404874","-0.8727515152394507","0.33534470409606193"
"0.06583994714309598","0.02679345977242085","0.0032830755940042216","0.002880817520263143","-0.14581968467767253","0.5186033684191266","-0.2338101871213027","-0.918318978880046","0.3125946261011204"
"0.08409211324117988","-0.0008516924385690193","-0.0017588245208339465","0.004003672378078178","-0.07875950119471362","0.3231907006691168","-0.29285363306778084","-0.9540842926987068","0.29989576790997846"
"0.10708905301291241","-0.00942557754323575","0.009942832298757915","-0.0017811048650560241","0.008060221434284054","0.08861783909379466","-0.33913544699751147","-0.9726991424951398","0.2956628151795978"
"0.11207068024251025","0.0036639652999335636","0.019581632644051265","0.030256987479890723","0.0460988061680975","-0.1654477515844594","-0.3488041943988459","-0.9716041513306436","0.30656389421884067"
"0.09549897086749914","0.025015175569134147","0.020680759847228614","0.08913779023142099","0.09782034882513622","-0.3756789706171513","-0.3157019698663235","-0.9372900306215562","0.34434994330239294"
